Region,Date,Value,Cases,Cases.Cumulative,Deaths.Cumulative,
,#date,#affected+infected+value+num,,,,
Region 3,9/7/2020,0,0,114,4,
Region 3,9/8/2020,0,0,114,4,
Region 3,9/9/2020,0,0,114,4,
Region 3,9/10/2020,0,1,115,4,
Region 3,9/11/2020,0,0,115,4,
Region 3,9/12/2020,0,1,116,4,
Region 3,9/13/2020,0,0,116,4,
Region 3,9/14/2020,0,2,118,4,
Region 3,9/15/2020,0,1,119,4,
Region 3,9/16/2020,0,1,120,4,
Region 3,9/17/2020,0,2,122,4,
Region 3,9/18/2020,0,0,122,4,
Region 3,9/19/2020,0,0,122,4,
Region 3,9/20/2020,0,0,122,4,
Region 3,9/21/2020,0,0,122,4,
Region 3,9/22/2020,0,0,122,4,
Region 3,9/23/2020,0,0,122,4,
Region 3,9/24/2020,0,1,123,4,
Region 3,9/25/2020,0,0,123,4,
Region 3,9/26/2020,0,1,124,4,
Region 3,9/27/2020,0,0,124,4,
Region 3,9/28/2020,0,3,127,4,
Region 3,9/29/2020,0,1,128,4,
Region 3,9/30/2020,0,3,131,4,
Region 3,10/1/2020,0,3,134,4,
Region 3,10/2/2020,0,2,136,4,
Region 3,10/3/2020,0,2,138,4,
Region 3,10/4/2020,1,4,142,5,
Region 3,10/5/2020,0,4,146,5,
Region 3,10/6/2020,1,4,150,6,
Region 3,10/7/2020,0,9,159,6,
Region 3,10/8/2020,0,5,164,6,
Region 3,10/9/2020,0,11,175,6,
Region 3,10/10/2020,0,4,179,6,
Region 3,10/11/2020,0,5,184,6,
Region 3,10/12/2020,0,12,196,6,
Region 3,10/13/2020,0,5,201,6,
Region 3,10/14/2020,0,4,205,6,
Region 3,10/15/2020,1,5,210,7,
Region 3,10/16/2020,1,8,218,8,
Region 3,10/17/2020,0,5,223,8,
Region 3,10/18/2020,1,2,225,9,
Region 3,10/19/2020,0,7,232,9,
Region 3,10/20/2020,1,5,237,10,
Region 3,10/21/2020,0,5,242,10,
Region 3,10/22/2020,0,6,248,10,
Region 3,10/23/2020,0,8,256,10,
Region 3,10/24/2020,2,8,264,12,
Region 3,10/25/2020,0,8,272,12,
Region 3,10/26/2020,0,13,285,12,
Region 3,10/27/2020,1,6,291,13,
Region 3,10/28/2020,0,10,301,13,
Region 3,10/29/2020,1,13,314,14,
Region 3,10/30/2020,0,7,321,14,
Region 3,10/31/2020,0,9,330,14,
Region 3,11/1/2020,0,15,345,14,
Region 3,11/2/2020,3,14,359,17,
Region 3,11/3/2020,0,9,368,17,
Region 3,11/4/2020,0,9,377,17,
Region 3,11/5/2020,0,11,388,17,
Region 3,11/6/2020,0,12,400,17,
Region 3,11/7/2020,1,0,400,18,
Region 3,11/8/2020,0,7,407,18,
Region 3,11/9/2020,1,9,416,19,
Region 3,11/10/2020,0,13,429,19,
Region 3,11/11/2020,0,1,430,19,
Region 3,11/12/2020,0,13,443,19,
Region 3,11/13/2020,3,13,456,22,
Region 3,11/14/2020,0,0,456,22,
Region 7,3/1/2020,0,0,0,0,
Region 7,3/2/2020,0,0,0,0,
Region 7,3/3/2020,0,0,0,0,
Region 7,3/4/2020,0,0,0,0,
Region 7,3/5/2020,0,0,0,0,
Region 7,3/6/2020,0,0,0,0,
Region 7,3/7/2020,0,0,0,0,
Region 7,3/8/2020,0,0,0,0,
Region 7,3/9/2020,0,0,0,0,
Region 7,3/10/2020,0,2,2,0,
Region 7,3/11/2020,0,2,4,0,
Region 7,3/12/2020,0,1,5,0,
Region 7,3/13/2020,0,1,6,0,
Region 7,3/14/2020,0,0,6,0,
Region 7,3/15/2020,0,5,11,0,
Region 7,3/16/2020,0,2,13,0,
Region 7,3/17/2020,0,3,16,0,
Region 7,3/18/2020,0,2,18,0,
Region 7,3/19/2020,0,5,23,0,
Region 7,3/20/2020,0,6,29,0,
Region 7,3/21/2020,0,2,31,0,
Region 7,3/22/2020,0,2,33,0,
Region 7,3/23/2020,0,3,36,0,
Region 7,3/24/2020,0,4,40,0,
Region 7,3/25/2020,0,5,45,0,
Region 7,3/26/2020,0,3,48,0,
Region 7,3/27/2020,0,2,50,0,
Region 7,3/28/2020,0,2,52,0,
Region 7,3/29/2020,0,2,54,0,
Region 7,3/30/2020,0,1,55,0,
Region 7,3/31/2020,1,1,56,1,
Region 7,4/1/2020,0,9,65,1,
Region 7,4/2/2020,0,2,67,1,
Region 7,4/3/2020,0,3,70,1,
Region 7,4/4/2020,0,3,73,1,
Region 7,4/5/2020,0,4,77,1,
Region 7,4/6/2020,0,18,95,1,
Region 7,4/7/2020,1,1,96,2,
Region 7,4/8/2020,0,1,97,2,
Region 7,4/9/2020,1,1,98,3,
Region 7,4/10/2020,0,2,100,3,
Region 7,4/11/2020,1,3,103,4,
Region 7,4/12/2020,0,1,104,4,
Region 7,4/13/2020,0,4,108,4,
Region 7,4/14/2020,0,0,108,4,
Region 7,4/15/2020,2,0,108,6,
Region 7,4/16/2020,0,1,109,6,
Region 7,4/17/2020,0,2,111,6,
Region 7,4/18/2020,0,0,111,6,
Region 7,4/19/2020,1,0,111,7,
Region 7,4/20/2020,0,0,111,7,
Region 7,4/21/2020,1,1,112,8,
Region 7,4/22/2020,1,1,113,9,
Region 7,4/23/2020,0,2,115,9,
Region 7,4/24/2020,0,0,115,9,
Region 7,4/25/2020,0,2,117,9,
Region 7,4/26/2020,0,2,119,9,
Region 7,4/27/2020,0,2,121,9,
Region 7,4/28/2020,0,0,121,9,
Region 7,4/29/2020,0,0,121,9,
Region 7,4/30/2020,1,0,121,10,
Region 7,5/1/2020,0,1,122,10,
Region 7,5/2/2020,0,2,124,10,
Region 7,5/3/2020,0,1,125,10,
Region 7,5/4/2020,0,1,126,10,
Region 7,5/5/2020,0,0,126,10,
Region 7,5/6/2020,0,1,127,10,
Region 7,5/7/2020,0,0,127,10,
Region 7,5/8/2020,0,0,127,10,
Region 7,5/9/2020,0,0,127,10,
Region 7,5/10/2020,0,0,127,10,
Region 7,5/11/2020,0,2,129,10,
Region 7,5/12/2020,0,3,132,10,
Region 7,5/13/2020,0,0,132,10,
Region 7,5/14/2020,0,2,134,10,
Region 7,5/15/2020,0,5,139,10,
Region 7,5/16/2020,0,0,139,10,
Region 7,5/17/2020,0,1,140,10,
Region 7,5/18/2020,0,0,140,10,
Region 7,5/19/2020,0,2,142,10,
Region 7,5/20/2020,0,3,145,10,
Region 7,5/21/2020,0,1,146,10,
Region 7,5/22/2020,0,0,146,10,
Region 7,5/23/2020,0,0,146,10,
Region 7,5/24/2020,0,0,146,10,
Region 7,5/25/2020,0,1,147,10,
Region 7,5/26/2020,0,4,151,10,
Region 7,5/27/2020,0,1,152,10,
Region 7,5/28/2020,0,0,152,10,
Region 7,5/29/2020,0,1,153,10,
Region 7,5/30/2020,0,1,154,10,
Region 7,5/31/2020,1,0,154,11,
Region 7,6/1/2020,0,0,154,11,
Region 7,6/2/2020,0,0,154,11,
Region 7,6/3/2020,0,0,154,11,
Region 7,6/4/2020,0,1,155,11,
Region 7,6/5/2020,0,1,156,11,
Region 7,6/6/2020,0,1,157,11,
Region 7,6/7/2020,0,0,157,11,
Region 7,6/8/2020,0,3,160,11,
Region 7,6/9/2020,0,2,162,11,
Region 7,6/10/2020,0,0,162,11,
Region 7,6/11/2020,0,0,162,11,
Region 7,6/12/2020,0,0,162,11,
Region 7,6/13/2020,0,1,163,11,
Region 7,6/14/2020,0,0,163,11,
Region 7,6/15/2020,0,1,164,11,
Region 7,6/16/2020,0,1,165,11,
Region 7,6/17/2020,0,3,168,11,
Region 7,6/18/2020,0,2,170,11,
Region 7,6/19/2020,0,3,173,11,
Region 7,6/20/2020,0,4,177,11,
Region 7,6/21/2020,0,6,183,11,
Region 7,6/22/2020,1,6,189,12,
Region 7,6/23/2020,0,3,192,12,
Region 7,6/24/2020,0,3,195,12,
Region 7,6/25/2020,0,8,203,12,
Region 7,6/26/2020,0,2,205,12,
Region 7,6/27/2020,0,3,208,12,
Region 7,6/28/2020,0,2,210,12,
Region 7,6/29/2020,0,7,217,12,
Region 7,6/30/2020,0,6,223,12,
Region 7,7/1/2020,0,9,232,12,
Region 7,7/2/2020,0,4,236,12,
Region 7,7/3/2020,0,4,240,12,
Region 7,7/4/2020,0,4,244,12,
Region 7,7/5/2020,0,11,255,12,
Region 7,7/6/2020,0,7,262,12,
Region 7,7/7/2020,0,5,267,12,
Region 7,7/8/2020,0,4,271,12,
Region 7,7/9/2020,0,4,275,12,
Region 7,7/10/2020,0,8,283,12,
Region 7,7/11/2020,0,2,285,12,
Region 7,7/12/2020,0,1,286,12,
Region 7,7/13/2020,0,8,294,12,
Region 7,7/14/2020,0,10,304,12,
Region 7,7/15/2020,0,5,309,12,
Region 7,7/16/2020,0,10,319,12,
Region 7,7/17/2020,0,6,325,12,
Region 7,7/18/2020,0,2,327,12,
Region 7,7/19/2020,0,3,330,12,
Region 7,7/20/2020,0,4,334,12,
Region 7,7/21/2020,0,4,338,12,
Region 7,7/22/2020,0,1,339,12,
Region 7,7/23/2020,0,16,355,12,
Region 7,7/24/2020,0,3,358,12,
Region 7,7/25/2020,1,3,361,13,
Region 7,7/26/2020,0,5,366,13,
Region 7,7/27/2020,0,7,373,13,
Region 7,7/28/2020,0,3,376,13,
Region 7,7/29/2020,0,6,382,13,
Region 7,7/30/2020,0,3,385,13,
Region 7,7/31/2020,0,4,389,13,
Region 7,8/1/2020,0,1,390,13,
Region 7,8/2/2020,0,2,392,13,
Region 7,8/3/2020,0,2,394,13,
Region 7,8/4/2020,0,2,396,13,
Region 7,8/5/2020,0,1,397,13,
Region 7,8/6/2020,0,2,399,13,
Region 7,8/7/2020,0,4,403,13,
Region 7,8/8/2020,0,1,404,13,
Region 7,8/9/2020,0,3,407,13,
Region 7,8/10/2020,0,5,412,13,
Region 7,8/11/2020,0,2,414,13,
Region 7,8/12/2020,0,1,415,13,
Region 7,8/13/2020,0,1,416,13,
Region 7,8/14/2020,0,2,418,13,
Region 7,8/15/2020,0,2,420,13,
Region 7,8/16/2020,0,0,420,13,
Region 7,8/17/2020,0,0,420,13,
Region 7,8/18/2020,0,5,425,13,
Region 7,8/19/2020,0,2,427,13,
Region 7,8/20/2020,0,5,432,13,
Region 7,8/21/2020,0,2,434,13,
Region 7,8/22/2020,0,5,439,13,
Region 7,8/23/2020,0,2,441,13,
Region 7,8/24/2020,0,5,446,13,
Region 7,8/25/2020,0,3,449,13,
Region 7,8/26/2020,0,9,458,13,
Region 7,8/27/2020,0,7,465,13,
Region 7,8/28/2020,0,3,468,13,
Region 7,8/29/2020,0,7,475,13,
Region 7,8/30/2020,0,5,480,13,
Region 7,8/31/2020,0,14,494,13,
Region 7,9/1/2020,0,16,510,13,
Region 7,9/2/2020,0,9,519,13,
Region 7,9/3/2020,0,10,529,13,
Region 7,9/4/2020,0,5,534,13,
Region 7,9/5/2020,0,1,535,13,
Region 7,9/6/2020,0,10,545,13,
Region 7,9/7/2020,0,2,547,13,
Region 7,9/8/2020,0,6,553,13,
Region 7,9/9/2020,0,1,554,13,
Region 7,9/10/2020,0,1,555,13,
Region 7,9/11/2020,0,10,565,13,
Region 7,9/12/2020,0,5,570,13,
Region 7,9/13/2020,0,3,573,13,
Region 7,9/14/2020,0,9,582,13,
Region 7,9/15/2020,0,4,586,13,
Region 7,9/16/2020,0,10,596,13,
Region 7,9/17/2020,0,7,603,13,
Region 7,9/18/2020,0,8,611,13,
Region 7,9/19/2020,0,3,614,13,
Region 7,9/20/2020,0,8,622,13,
Region 7,9/21/2020,0,9,631,13,
Region 7,9/22/2020,0,4,635,13,
Region 7,9/23/2020,1,2,637,14,
Region 7,9/24/2020,0,6,643,14,
Region 7,9/25/2020,0,9,652,14,
Region 7,9/26/2020,0,6,658,14,
Region 7,9/27/2020,0,6,664,14,
Region 7,9/28/2020,0,9,673,14,
Region 7,9/29/2020,0,7,680,14,
Region 7,9/30/2020,0,3,683,14,
Region 7,10/1/2020,0,10,693,14,
Region 7,10/2/2020,0,2,695,14,
Region 7,10/3/2020,0,4,699,14,
Region 7,10/4/2020,0,13,712,14,
Region 7,10/5/2020,0,8,720,14,
Region 7,10/6/2020,0,16,736,14,
Region 7,10/7/2020,0,16,752,14,
Region 7,10/8/2020,0,7,759,14,
Region 7,10/9/2020,0,11,770,14,
Region 7,10/10/2020,0,9,779,14,
Region 7,10/11/2020,0,12,791,14,
Region 7,10/12/2020,0,13,804,14,
Region 7,10/13/2020,0,20,824,14,
Region 7,10/14/2020,0,18,842,14,
Region 7,10/15/2020,0,8,850,14,
Region 7,10/16/2020,0,11,861,14,
Region 7,10/17/2020,0,19,880,14,
Region 7,10/18/2020,0,22,902,14,
Region 7,10/19/2020,0,27,929,14,
Region 7,10/20/2020,0,32,961,14,
Region 7,10/21/2020,0,25,986,14,
Region 7,10/22/2020,0,34,1020,14,
Region 7,10/23/2020,1,32,1052,15,
Region 7,10/24/2020,1,18,1070,16,
Region 7,10/25/2020,0,14,1084,16,
Region 7,10/26/2020,0,33,1117,16,
Region 7,10/27/2020,0,33,1150,16,
Region 7,10/28/2020,0,38,1188,16,
Region 7,10/29/2020,0,32,1220,16,
Region 7,10/30/2020,0,39,1259,16,
Region 7,10/31/2020,0,23,1282,16,
Region 7,11/1/2020,1,16,1298,17,
Region 7,11/2/2020,0,55,1353,17,
Region 7,11/3/2020,0,39,1392,17,
Region 7,11/4/2020,0,39,1431,17,
Region 7,11/5/2020,0,58,1489,17,
Region 7,11/6/2020,0,72,1561,17,
Region 7,11/7/2020,0,23,1584,17,
Region 7,11/8/2020,1,16,1600,18,
Region 7,11/9/2020,0,78,1678,18,
Region 7,11/10/2020,0,51,1729,18,
Region 7,11/11/2020,0,40,1769,18,
Region 7,11/12/2020,0,94,1863,18,
Region 7,11/13/2020,0,14,1877,18,
Region 7,11/14/2020,0,0,1877,18,
Region 7,3/1/2020,0,0,0,0,
Region 7,3/2/2020,0,0,0,0,
Region 7,3/3/2020,0,0,0,0,
Region 7,3/4/2020,0,0,0,0,
Region 7,3/5/2020,0,0,0,0,
Region 7,3/6/2020,0,0,0,0,
Region 7,3/7/2020,0,0,0,0,
Region 7,3/8/2020,0,0,0,0,
Region 7,3/9/2020,0,0,0,0,
Region 7,3/10/2020,0,0,0,0,
Region 7,3/11/2020,0,0,0,0,
Region 7,3/12/2020,0,0,0,0,
Region 7,3/13/2020,0,0,0,0,
Region 7,3/14/2020,0,0,0,0,
Region 7,3/15/2020,0,0,0,0,
Region 7,3/16/2020,0,0,0,0,
Region 7,3/17/2020,0,0,0,0,
Region 7,3/18/2020,0,1,1,0,
Region 7,3/19/2020,0,0,1,0,
Region 7,3/20/2020,0,0,1,0,
Region 7,3/21/2020,0,0,1,0,
Region 7,3/22/2020,0,0,1,0,
Region 7,3/23/2020,0,1,2,0,
Region 7,3/24/2020,0,2,4,0,
Region 7,3/25/2020,0,0,4,0,
Region 7,3/26/2020,0,0,4,0,
Region 7,3/27/2020,0,1,5,0,
Region 7,3/28/2020,0,1,6,0,
Region 7,3/29/2020,0,0,6,0,
Region 7,3/30/2020,0,0,6,0,
Region 7,3/31/2020,0,0,6,0,
Region 7,4/1/2020,0,1,7,0,
Region 7,4/2/2020,0,2,9,0,
Region 7,4/3/2020,0,1,10,0,
Region 7,4/4/2020,0,0,10,0,
Region 7,4/5/2020,0,0,10,0,
Region 7,4/6/2020,0,3,13,0,
Region 7,4/7/2020,1,3,16,1,
Region 7,4/8/2020,0,0,16,1,
Region 7,4/9/2020,0,4,20,1,
Region 7,4/10/2020,0,0,20,1,
Region 7,4/11/2020,0,2,22,1,
Region 7,4/12/2020,0,0,22,1,
Region 7,4/13/2020,0,1,23,1,
Region 7,4/14/2020,0,4,27,1,
Region 7,4/15/2020,0,4,31,1,
Region 7,4/16/2020,1,2,33,2,
Region 7,4/17/2020,0,2,35,2,
Region 7,4/18/2020,0,2,37,2,
Region 7,4/19/2020,0,2,39,2,
Region 7,4/20/2020,0,0,39,2,
Region 7,4/21/2020,0,3,42,2,
Region 7,4/22/2020,1,3,45,3,
Region 7,4/23/2020,0,2,47,3,
Region 7,4/24/2020,0,1,48,3,
Region 7,4/25/2020,0,1,49,3,
Region 7,4/26/2020,0,4,53,3,
Region 7,4/27/2020,1,3,56,4,
Region 7,4/28/2020,0,0,56,4,
Region 7,4/29/2020,0,0,56,4,
Region 7,4/30/2020,0,0,56,4,
Region 7,5/1/2020,0,0,56,4,
Region 7,5/2/2020,0,0,56,4,
Region 7,5/3/2020,0,0,56,4,
Region 7,5/4/2020,0,1,57,4,
Region 7,5/5/2020,0,0,57,4,
Region 7,5/6/2020,0,0,57,4,
Region 7,5/7/2020,0,0,57,4,
Region 7,5/8/2020,0,0,57,4,
Region 7,5/9/2020,0,0,57,4,
Region 7,5/10/2020,0,0,57,4,
Region 7,5/11/2020,0,0,57,4,
Region 7,5/12/2020,0,0,57,4,
Region 7,5/13/2020,0,0,57,4,
Region 7,5/14/2020,0,0,57,4,
Region 7,5/15/2020,0,1,58,4,
Region 7,5/16/2020,0,0,58,4,
Region 7,5/17/2020,1,0,58,5,
Region 7,5/18/2020,0,0,58,5,
Region 7,5/19/2020,0,0,58,5,
Region 7,5/20/2020,0,0,58,5,
Region 7,5/21/2020,0,0,58,5,
Region 7,5/22/2020,0,1,59,5,
Region 7,5/23/2020,0,0,59,5,
Region 7,5/24/2020,0,0,59,5,
Region 7,5/25/2020,0,0,59,5,
Region 7,5/26/2020,0,0,59,5,
Region 7,5/27/2020,0,0,59,5,
Region 7,5/28/2020,0,0,59,5,
Region 7,5/29/2020,0,0,59,5,
Region 7,5/30/2020,0,0,59,5,
Region 7,5/31/2020,0,0,59,5,
Region 7,6/1/2020,0,0,59,5,
Region 7,6/2/2020,0,1,60,5,
Region 7,6/3/2020,0,0,60,5,
Region 7,6/4/2020,0,0,60,5,
Region 7,6/5/2020,0,0,60,5,
Region 7,6/6/2020,0,0,60,5,
Region 7,6/7/2020,0,0,60,5,
Region 7,6/8/2020,0,0,60,5,
Region 7,6/9/2020,0,2,62,5,
Region 7,6/10/2020,0,0,62,5,
Region 7,6/11/2020,0,0,62,5,
Region 7,6/12/2020,0,0,62,5,
Region 7,6/13/2020,0,0,62,5,
Region 7,6/14/2020,0,0,62,5,
Region 7,6/15/2020,0,0,62,5,
Region 7,6/16/2020,0,0,62,5,
Region 7,6/17/2020,0,1,63,5,
Region 7,6/18/2020,0,1,64,5,
Region 7,6/19/2020,0,0,64,5,
Region 7,6/20/2020,0,1,65,5,
Region 7,6/21/2020,0,0,65,5,
Region 7,6/22/2020,0,0,65,5,
Region 7,6/23/2020,0,1,66,5,
Region 7,6/24/2020,0,0,66,5,
Region 7,6/25/2020,0,0,66,5,
Region 7,6/26/2020,0,0,66,5,
Region 7,6/27/2020,0,0,66,5,
Region 7,6/28/2020,0,0,66,5,
Region 7,6/29/2020,0,1,67,5,
Region 7,6/30/2020,0,0,67,5,
Region 7,7/1/2020,0,9,76,5,
Region 7,7/2/2020,0,1,77,5,
Region 7,7/3/2020,0,0,77,5,
Region 7,7/4/2020,0,0,77,5,
Region 7,7/5/2020,0,0,77,5,
Region 7,7/6/2020,0,1,78,5,
Region 7,7/7/2020,0,0,78,5,
Region 7,7/8/2020,0,0,78,5,
Region 7,7/9/2020,0,1,79,5,
Region 7,7/10/2020,0,0,79,5,
Region 7,7/11/2020,0,2,81,5,
Region 7,7/12/2020,0,0,81,5,
Region 7,7/13/2020,0,0,81,5,
Region 7,7/14/2020,0,1,82,5,
Region 7,7/15/2020,0,4,86,5,
Region 7,7/16/2020,0,0,86,5,
Region 7,7/17/2020,0,0,86,5,
Region 7,7/18/2020,0,0,86,5,
Region 7,7/19/2020,0,0,86,5,
Region 7,7/20/2020,0,0,86,5,
Region 7,7/21/2020,0,0,86,5,
Region 7,7/22/2020,0,0,86,5,
Region 7,7/23/2020,0,2,88,5,
Region 7,7/24/2020,0,0,88,5,
Region 7,7/25/2020,0,0,88,5,
Region 7,7/26/2020,0,0,88,5,
Region 7,7/27/2020,0,0,88,5,
Region 7,7/28/2020,0,2,90,5,
Region 7,7/29/2020,0,2,92,5,
Region 7,7/30/2020,0,0,92,5,
Region 7,7/31/2020,0,2,94,5,
Region 7,8/1/2020,0,0,94,5,
Region 7,8/2/2020,0,1,95,5,
Region 7,8/3/2020,0,1,96,5,
Region 7,8/4/2020,0,1,97,5,
Region 7,8/5/2020,0,1,98,5,
Region 7,8/6/2020,0,0,98,5,
Region 7,8/7/2020,0,0,98,5,
Region 7,8/8/2020,0,2,100,5,
Region 7,8/9/2020,0,0,100,5,
Region 7,8/10/2020,0,1,101,5,
Region 7,8/11/2020,0,0,101,5,
Region 7,8/12/2020,0,1,102,5,
Region 7,8/13/2020,0,1,103,5,
Region 7,8/14/2020,0,0,103,5,
Region 7,8/15/2020,0,1,104,5,
Region 7,8/16/2020,0,1,105,5,
Region 7,8/17/2020,0,0,105,5,
Region 7,8/18/2020,0,0,105,5,
Region 7,8/19/2020,0,0,105,5,
Region 7,8/20/2020,0,0,105,5,
Region 7,8/21/2020,0,0,105,5,
Region 7,8/22/2020,0,0,105,5,
Region 7,8/23/2020,0,0,105,5,
Region 7,8/24/2020,0,0,105,5,
Region 7,8/25/2020,0,0,105,5,
Region 7,8/26/2020,0,0,105,5,
Region 7,8/27/2020,0,0,105,5,
Region 7,8/28/2020,0,1,106,5,
Region 7,8/29/2020,0,0,106,5,
Region 7,8/30/2020,0,0,106,5,
Region 7,8/31/2020,0,0,106,5,
Region 7,9/1/2020,0,0,106,5,
Region 7,9/2/2020,0,0,106,5,
Region 7,9/3/2020,0,0,106,5,
Region 7,9/4/2020,0,0,106,5,
Region 7,9/5/2020,0,1,107,5,
Region 7,9/6/2020,0,1,108,5,
Region 7,9/7/2020,0,0,108,5,
Region 7,9/8/2020,0,0,108,5,
Region 7,9/9/2020,0,0,108,5,
Region 7,9/10/2020,0,1,109,5,
Region 7,9/11/2020,0,0,109,5,
Region 7,9/12/2020,0,1,110,5,
Region 7,9/13/2020,0,1,111,5,
Region 7,9/14/2020,0,0,111,5,
Region 7,9/15/2020,0,0,111,5,
Region 7,9/16/2020,0,1,112,5,
Region 7,9/17/2020,0,1,113,5,
Region 7,9/18/2020,0,2,115,5,
Region 7,9/19/2020,0,0,115,5,
Region 7,9/20/2020,0,0,115,5,
Region 7,9/21/2020,0,0,115,5,
Region 7,9/22/2020,0,1,116,5,
Region 7,9/23/2020,0,0,116,5,
Region 7,9/24/2020,0,0,116,5,
Region 7,9/25/2020,0,1,117,5,
Region 7,9/26/2020,0,0,117,5,
Region 7,9/27/2020,0,0,117,5,
Region 7,9/28/2020,0,0,117,5,
Region 7,9/29/2020,0,0,117,5,
Region 7,9/30/2020,0,0,117,5,
Region 7,10/1/2020,0,2,119,5,
Region 7,10/2/2020,0,0,119,5,
Region 7,10/3/2020,0,0,119,5,
Region 7,10/4/2020,0,0,119,5,
Region 7,10/5/2020,0,1,120,5,
Region 7,10/6/2020,0,0,120,5,
Region 7,10/7/2020,0,4,124,5,
Region 7,10/8/2020,0,0,124,5,
Region 7,10/9/2020,0,2,126,5,
Region 7,10/10/2020,0,2,128,5,
Region 7,10/11/2020,0,0,128,5,
Region 7,10/12/2020,0,0,128,5,
Region 7,10/13/2020,0,1,129,5,
Region 7,10/14/2020,0,3,132,5,
Region 7,10/15/2020,0,1,133,5,
Region 7,10/16/2020,0,0,133,5,
Region 7,10/17/2020,0,1,134,5,
Region 7,10/18/2020,0,0,134,5,
Region 7,10/19/2020,0,3,137,5,
Region 7,10/20/2020,0,0,137,5,
Region 7,10/21/2020,0,3,140,5,
Region 7,10/22/2020,0,1,141,5,
Region 7,10/23/2020,0,2,143,5,
Region 7,10/24/2020,0,1,144,5,
Region 7,10/25/2020,0,1,145,5,
Region 7,10/26/2020,0,4,149,5,
Region 7,10/27/2020,0,0,149,5,
Region 7,10/28/2020,0,2,151,5,
Region 7,10/29/2020,0,4,155,5,
Region 7,10/30/2020,0,3,158,5,
Region 7,10/31/2020,0,3,161,5,
Region 7,11/1/2020,0,0,161,5,
Region 7,11/2/2020,0,5,166,5,
Region 7,11/3/2020,0,5,171,5,
Region 7,11/4/2020,0,5,176,5,
Region 7,11/5/2020,0,4,180,5,
Region 7,11/6/2020,0,4,184,5,
Region 7,11/7/2020,0,2,186,5,
Region 7,11/8/2020,0,3,189,5,
Region 7,11/9/2020,0,9,198,5,
Region 7,11/10/2020,0,2,200,5,
Region 7,11/11/2020,0,2,202,5,
Region 7,11/12/2020,0,1,203,5,
Region 7,11/13/2020,0,1,204,5,
Region 7,11/14/2020,0,0,204,5,
Region 5,3/1/2020,0,0,0,0,
Region 5,3/2/2020,0,0,0,0,
Region 5,3/3/2020,0,0,0,0,
Region 5,3/4/2020,0,0,0,0,
Region 5,3/5/2020,0,0,0,0,
Region 5,3/6/2020,0,0,0,0,
Region 5,3/7/2020,0,0,0,0,
Region 5,3/8/2020,0,0,0,0,
Region 5,3/9/2020,0,0,0,0,
Region 5,3/10/2020,0,0,0,0,
Region 5,3/11/2020,0,0,0,0,
Region 5,3/12/2020,0,0,0,0,
Region 5,3/13/2020,0,0,0,0,
Region 5,3/14/2020,0,0,0,0,
Region 5,3/15/2020,0,0,0,0,
Region 5,3/16/2020,0,0,0,0,
Region 5,3/17/2020,0,1,1,0,
Region 5,3/18/2020,0,1,2,0,
Region 5,3/19/2020,0,1,3,0,
Region 5,3/20/2020,0,2,5,0,
Region 5,3/21/2020,0,0,5,0,
Region 5,3/22/2020,0,0,5,0,
Region 5,3/23/2020,0,0,5,0,
Region 5,3/24/2020,0,1,6,0,
Region 5,3/25/2020,0,0,6,0,
Region 5,3/26/2020,0,0,6,0,
Region 5,3/27/2020,0,0,6,0,
Region 5,3/28/2020,0,2,8,0,
Region 5,3/29/2020,0,0,8,0,
Region 5,3/30/2020,0,0,8,0,
Region 5,3/31/2020,0,0,8,0,
Region 5,4/1/2020,0,0,8,0,
Region 5,4/2/2020,0,0,8,0,
Region 5,4/3/2020,0,0,8,0,
Region 5,4/4/2020,0,1,9,0,
Region 5,4/5/2020,0,1,10,0,
Region 5,4/6/2020,0,0,10,0,
Region 5,4/7/2020,0,0,10,0,
Region 5,4/8/2020,0,0,10,0,
Region 5,4/9/2020,1,2,12,1,
Region 5,4/10/2020,0,0,12,1,
Region 5,4/11/2020,0,0,12,1,
Region 5,4/12/2020,0,0,12,1,
Region 5,4/13/2020,0,0,12,1,
Region 5,4/14/2020,0,0,12,1,
Region 5,4/15/2020,0,0,12,1,
Region 5,4/16/2020,0,0,12,1,
Region 5,4/17/2020,0,0,12,1,
Region 5,4/18/2020,0,0,12,1,
Region 5,4/19/2020,0,0,12,1,
Region 5,4/20/2020,0,0,12,1,
Region 5,4/21/2020,1,1,13,2,
Region 5,4/22/2020,0,0,13,2,
Region 5,4/23/2020,0,1,14,2,
Region 5,4/24/2020,0,0,14,2,
Region 5,4/25/2020,0,0,14,2,
Region 5,4/26/2020,0,0,14,2,
Region 5,4/27/2020,0,0,14,2,
Region 5,4/28/2020,0,1,15,2,
Region 5,4/29/2020,0,0,15,2,
Region 5,4/30/2020,0,0,15,2,
Region 5,5/1/2020,0,0,15,2,
Region 5,5/2/2020,0,0,15,2,
Region 5,5/3/2020,0,0,15,2,
Region 5,5/4/2020,0,0,15,2,
Region 5,5/5/2020,0,0,15,2,
Region 5,5/6/2020,0,0,15,2,
Region 5,5/7/2020,0,0,15,2,
Region 5,5/8/2020,0,0,15,2,
Region 5,5/9/2020,0,0,15,2,
Region 5,5/10/2020,0,0,15,2,
Region 5,5/11/2020,0,2,17,2,
Region 5,5/12/2020,0,0,17,2,
Region 5,5/13/2020,0,1,18,2,
Region 5,5/14/2020,0,0,18,2,
